step,mode,market,unit,region,actor_a,actor_b,amount,object_id,result
156,gmoe,dividend,STOCK,R04,A036,A025,0.056935310481200145,STOCK_A036,omk_dividend
156,gmoe,dividend,STOCK,R04,A036,A026,0.0354498053792289,STOCK_A036,omk_dividend
156,gmoe,dividend,STOCK,R04,A036,A027,0.026372998590658767,STOCK_A036,omk_dividend
156,gmoe,dividend,STOCK,R04,A036,A028,0.248047712815679,STOCK_A036,omk_dividend
156,gmoe,dividend,STOCK,R04,A036,A030,0.018182664544542603,STOCK_A036,omk_dividend
156,gmoe,dividend,STOCK,R04,A036,A031,0.007262891436792684,STOCK_A036,omk_dividend
156,gmoe,dividend,STOCK,R04,A036,A032,0.019798248747256393,STOCK_A036,omk_dividend
156,gmoe,dividend,STOCK,R04,A036,A033,0.22055825499947393,STOCK_A036,omk_dividend
156,gmoe,dividend,STOCK,R04,A036,A034,0.01684313694815299,STOCK_A036,omk_dividend
156,gmoe,dividend,STOCK,R04,A036,A036,1.41981048108749,STOCK_A036,omk_dividend
156,gmoe,dividend,STOCK,R04,A036,A038,0.012820623832754448,STOCK_A036,omk_dividend
156,gmoe,dividend,STOCK,R04,A036,A039,0.033542086144273404,STOCK_A036,omk_dividend
156,gmoe,dividend,STOCK,R04,A036,A040,0.00757120505596256,STOCK_A036,omk_dividend
156,gmoe,dividend,STOCK,R04,A036,A043,0.1398142413359283,STOCK_A036,omk_dividend
156,gmoe,dividend,STOCK,R01,A050,A050,0.03350780204977117,STOCK_A050,omk_dividend
156,gmoe,dividend,STOCK,R02,A019,A008,0.003977906071945923,STOCK_A019,omk_dividend
156,gmoe,dividend,STOCK,R02,A019,A009,0.0067693255391553814,STOCK_A019,omk_dividend
156,gmoe,dividend,STOCK,R02,A019,A012,0.002393738718999993,STOCK_A019,omk_dividend
156,gmoe,dividend,STOCK,R02,A019,A014,0.003941095059927939,STOCK_A019,omk_dividend
156,gmoe,dividend,STOCK,R02,A019,A015,0.0025549423972763144,STOCK_A019,omk_dividend
156,gmoe,dividend,STOCK,R02,A019,A018,0.0035867111103079444,STOCK_A019,omk_dividend
156,gmoe,dividend,STOCK,R02,A019,A019,0.11615014779516089,STOCK_A019,omk_dividend
156,gmoe,dividend,STOCK,R02,A019,A028,0.007409548536329372,STOCK_A019,omk_dividend
156,gmoe,dividend,STOCK,R02,A019,A033,0.0033856109646978974,STOCK_A019,omk_dividend
156,gmoe,dividend,STOCK,R02,A019,A039,0.0010084107503398922,STOCK_A019,omk_dividend
156,gmoe,dividend,STOCK,R02,A019,A042,0.0010942919301209783,STOCK_A019,omk_dividend
156,gmoe,dividend,STOCK,R04,A028,A000,0.01747551491008722,STOCK_A028,omk_dividend
156,gmoe,dividend,STOCK,R04,A028,A004,0.02947872805406813,STOCK_A028,omk_dividend
156,gmoe,dividend,STOCK,R04,A028,A005,0.009692770562357683,STOCK_A028,omk_dividend
156,gmoe,dividend,STOCK,R04,A028,A006,0.010943505500174863,STOCK_A028,omk_dividend
156,gmoe,dividend,STOCK,R04,A028,A007,0.01172589550047172,STOCK_A028,omk_dividend
156,gmoe,dividend,STOCK,R04,A028,A008,0.02637253773155631,STOCK_A028,omk_dividend
156,gmoe,dividend,STOCK,R04,A028,A009,0.3206237207904053,STOCK_A028,omk_dividend
156,gmoe,dividend,STOCK,R04,A028,A010,0.07220485953800108,STOCK_A028,omk_dividend
156,gmoe,dividend,STOCK,R04,A028,A011,0.027393709713256314,STOCK_A028,omk_dividend
156,gmoe,dividend,STOCK,R04,A028,A012,0.011466586747002855,STOCK_A028,omk_dividend
156,gmoe,dividend,STOCK,R04,A028,A013,0.010258829827222718,STOCK_A028,omk_dividend
156,gmoe,dividend,STOCK,R04,A028,A014,0.1252537713954959,STOCK_A028,omk_dividend
156,gmoe,dividend,STOCK,R04,A028,A015,0.028959587005427844,STOCK_A028,omk_dividend
156,gmoe,dividend,STOCK,R04,A028,A016,0.01611076415980442,STOCK_A028,omk_dividend
156,gmoe,dividend,STOCK,R04,A028,A017,0.022986601230710526,STOCK_A028,omk_dividend
156,gmoe,dividend,STOCK,R04,A028,A019,0.15497597540059518,STOCK_A028,omk_dividend
156,gmoe,dividend,STOCK,R04,A028,A027,0.011668370643895308,STOCK_A028,omk_dividend
156,gmoe,dividend,STOCK,R04,A028,A028,1.386530543195126,STOCK_A028,omk_dividend
156,gmoe,dividend,STOCK,R04,A028,A029,0.01719108984992351,STOCK_A028,omk_dividend
156,gmoe,dividend,STOCK,R04,A028,A030,0.012091832163720267,STOCK_A028,omk_dividend
156,gmoe,dividend,STOCK,R04,A028,A031,0.009497253212083034,STOCK_A028,omk_dividend
156,gmoe,dividend,STOCK,R04,A028,A033,0.3306777104350694,STOCK_A028,omk_dividend
156,gmoe,dividend,STOCK,R04,A028,A034,0.010223310358784717,STOCK_A028,omk_dividend
156,gmoe,dividend,STOCK,R04,A028,A035,0.008511003878909861,STOCK_A028,omk_dividend
156,gmoe,dividend,STOCK,R04,A028,A036,0.13820696877341934,STOCK_A028,omk_dividend
156,gmoe,dividend,STOCK,R04,A028,A043,0.14210299655865968,STOCK_A028,omk_dividend
156,gmoe,dividend,STOCK,R04,A028,A044,0.029875060756918263,STOCK_A028,omk_dividend
156,gmoe,dividend,STOCK,R04,A028,A057,0.007500502106851313,STOCK_A028,omk_dividend
156,gmoe,credit_market,DEBT,R01,A014,A000,3.5,CR_156_A000,omk_credit
156,gmoe,credit_market,DEBT,R03,A014,A004,3.5,CR_156_A004,omk_credit
156,gmoe,credit_market,DEBT,R02,A014,A005,3.5,CR_156_A005,omk_credit
156,gmoe,credit_market,DEBT,R02,A014,A008,3.5,CR_156_A008,omk_credit
156,gmoe,credit_settlement,DEBT,R02,A003,A014,3.8500000000000005,CR_151_A003,fulfilled_omk
156,gmoe,credit_settlement,DEBT,R02,A005,A014,3.8500000000000005,CR_151_A005,fulfilled_omk
156,gmoe,credit_settlement,DEBT,R02,A008,A014,3.8500000000000005,CR_151_A008,fulfilled_omk
156,gmoe,credit_settlement,DEBT,R02,A011,A014,3.8500000000000005,CR_151_A011,fulfilled_omk
156,gmoe,interregional_bridge,BRIDGE,R04,A036,R02,2.0,PKT_156_R04_R02_466,sent
156,gmoe,interregional_bridge,BRIDGE,R03,A037,R01,0.9466512621380696,PKT_156_R03_R01_467,sent
156,gmoe,interregional_bridge,BRIDGE,R04,A025,R02,0.8845013488661048,PKT_156_R04_R02_468,sent
156,gmoe,interregional_settlement,BRIDGE,R02,A010,R02,2.0,PKT_145_R04_R02_434,rejected_low_trust_or_proof
156,gmoe,interregional_settlement,BRIDGE,R01,A033,R01,2.0,PKT_150_R02_R01_449,rejected_low_trust_or_proof
156,gmoe,repair_fund,REPAIR,R04,repair_fund,A010,0.1956877460770946,repair_harm,funded
157,gmoe,goods_market,OMK,R04,A051,A038,3.315956310748901,goods,insufficient_omk
157,gmoe,securities_market,STOCK,R04,A032,A028,41.095803044490026,STOCK_A028,insufficient_omk
157,gmoe,securities_market,STOCK,R03,A037,A009,16.79504039225276,STOCK_A009,insufficient_omk
157,gmoe,securities_market,STOCK,R02,A005,A033,10.004875764939225,STOCK_A033,insufficient_omk
157,gmoe,securities_market,STOCK,R04,A018,A028,46.43346195145239,STOCK_A028,insufficient_omk
157,gmoe,securities_market,STOCK,R04,A045,A033,32.48096914970159,STOCK_A033,insufficient_omk
157,gmoe,securities_market,STOCK,R03,A001,A028,43.25568851891547,STOCK_A028,insufficient_omk
157,gmoe,securities_market,STOCK,R03,A035,A036,14.66963675715125,STOCK_A036,insufficient_omk
157,gmoe,securities_market,STOCK,R00,A039,A009,28.857234943420895,STOCK_A009,insufficient_omk
157,gmoe,securities_market,STOCK,R03,A040,A033,12.46992925724878,STOCK_A033,insufficient_omk
157,gmoe,securities_market,STOCK,R01,A050,A014,14.356015386698516,STOCK_A014,insufficient_omk
157,gmoe,securities_market,STOCK,R02,A046,A009,10.505825127417106,STOCK_A009,insufficient_omk
157,gmoe,securities_market,STOCK,R02,A003,A033,23.473126415778378,STOCK_A033,insufficient_omk
157,gmoe,dividend,STOCK,R02,A009,A000,0.05738924725540125,STOCK_A009,omk_dividend
157,gmoe,dividend,STOCK,R02,A009,A001,0.005577792224721993,STOCK_A009,omk_dividend
157,gmoe,dividend,STOCK,R02,A009,A002,0.007461237712092748,STOCK_A009,omk_dividend
157,gmoe,dividend,STOCK,R02,A009,A003,0.012020384226523085,STOCK_A009,omk_dividend
157,gmoe,dividend,STOCK,R02,A009,A004,0.012081507607511996,STOCK_A009,omk_dividend
157,gmoe,dividend,STOCK,R02,A009,A005,0.01321577874980858,STOCK_A009,omk_dividend
157,gmoe,dividend,STOCK,R02,A009,A006,0.007912757003494152,STOCK_A009,omk_dividend
157,gmoe,dividend,STOCK,R02,A009,A007,0.04536533510892333,STOCK_A009,omk_dividend
157,gmoe,dividend,STOCK,R02,A009,A008,0.01715304634467982,STOCK_A009,omk_dividend
157,gmoe,dividend,STOCK,R02,A009,A009,0.8660454490191736,STOCK_A009,omk_dividend
157,gmoe,dividend,STOCK,R02,A009,A010,0.040343815836261156,STOCK_A009,omk_dividend
157,gmoe,dividend,STOCK,R02,A009,A011,0.03606625277881606,STOCK_A009,omk_dividend
157,gmoe,dividend,STOCK,R02,A009,A012,0.008087740297497209,STOCK_A009,omk_dividend
157,gmoe,dividend,STOCK,R02,A009,A013,0.03790109390513077,STOCK_A009,omk_dividend
157,gmoe,dividend,STOCK,R02,A009,A014,0.03321319018948253,STOCK_A009,omk_dividend
157,gmoe,dividend,STOCK,R02,A009,A015,0.0437307162516339,STOCK_A009,omk_dividend
157,gmoe,dividend,STOCK,R02,A009,A016,0.016945448776766656,STOCK_A009,omk_dividend
157,gmoe,dividend,STOCK,R02,A009,A018,0.023728514594111537,STOCK_A009,omk_dividend
157,gmoe,dividend,STOCK,R02,A009,A019,0.01678033805349524,STOCK_A009,omk_dividend
157,gmoe,dividend,STOCK,R02,A009,A020,0.034869845050453284,STOCK_A009,omk_dividend
157,gmoe,dividend,STOCK,R02,A009,A021,0.02103108662457777,STOCK_A009,omk_dividend
157,gmoe,dividend,STOCK,R02,A009,A023,0.04773617198444774,STOCK_A009,omk_dividend
157,gmoe,dividend,STOCK,R02,A009,A024,0.009302223128491192,STOCK_A009,omk_dividend
157,gmoe,dividend,STOCK,R02,A009,A026,0.005303313532721618,STOCK_A009,omk_dividend
157,gmoe,dividend,STOCK,R02,A009,A027,0.006077652048533158,STOCK_A009,omk_dividend
157,gmoe,dividend,STOCK,R02,A009,A028,0.07463890077892742,STOCK_A009,omk_dividend
157,gmoe,dividend,STOCK,R02,A009,A029,0.01849064622099039,STOCK_A009,omk_dividend
157,gmoe,dividend,STOCK,R02,A009,A033,0.13647416590318834,STOCK_A009,omk_dividend
157,gmoe,dividend,STOCK,R02,A009,A034,0.00468997036084456,STOCK_A009,omk_dividend
157,gmoe,dividend,STOCK,R02,A009,A036,0.11000779571324258,STOCK_A009,omk_dividend
157,gmoe,dividend,STOCK,R02,A009,A037,0.012604743271663199,STOCK_A009,omk_dividend
157,gmoe,dividend,STOCK,R02,A009,A039,0.012754087515208,STOCK_A009,omk_dividend
157,gmoe,dividend,STOCK,R02,A009,A040,0.01365953048928656,STOCK_A009,omk_dividend
157,gmoe,dividend,STOCK,R02,A009,A041,0.023429830693889375,STOCK_A009,omk_dividend
157,gmoe,dividend,STOCK,R02,A009,A043,0.13272075796422353,STOCK_A009,omk_dividend
157,gmoe,dividend,STOCK,R02,A009,A044,0.021559552464914835,STOCK_A009,omk_dividend
157,gmoe,dividend,STOCK,R02,A009,A048,0.006293745730459254,STOCK_A009,omk_dividend
157,gmoe,dividend,STOCK,R02,A009,A052,0.008848341606686724,STOCK_A009,omk_dividend
157,gmoe,dividend,STOCK,R02,A009,A053,0.008633549969070401,STOCK_A009,omk_dividend
157,gmoe,dividend,STOCK,R02,A009,A056,0.015323793792742547,STOCK_A009,omk_dividend
157,gmoe,dividend,STOCK,R03,A014,A000,0.055469987261324925,STOCK_A014,omk_dividend
157,gmoe,dividend,STOCK,R03,A014,A001,0.008716788273031876,STOCK_A014,omk_dividend
157,gmoe,dividend,STOCK,R03,A014,A002,0.04024724961035647,STOCK_A014,omk_dividend
157,gmoe,dividend,STOCK,R03,A014,A003,0.021425158095563536,STOCK_A014,omk_dividend
157,gmoe,dividend,STOCK,R03,A014,A004,0.05629253417638776,STOCK_A014,omk_dividend
157,gmoe,dividend,STOCK,R03,A014,A005,0.03928269207802897,STOCK_A014,omk_dividend
157,gmoe,dividend,STOCK,R03,A014,A006,0.06084967662715974,STOCK_A014,omk_dividend
157,gmoe,dividend,STOCK,R03,A014,A007,0.06930111667796694,STOCK_A014,omk_dividend
157,gmoe,dividend,STOCK,R03,A014,A009,0.28051510168121624,STOCK_A014,omk_dividend
157,gmoe,dividend,STOCK,R03,A014,A010,0.10174129119365007,STOCK_A014,omk_dividend
157,gmoe,dividend,STOCK,R03,A014,A012,0.03022716412698335,STOCK_A014,omk_dividend
157,gmoe,dividend,STOCK,R03,A014,A013,0.03660744049891544,STOCK_A014,omk_dividend
157,gmoe,dividend,STOCK,R03,A014,A014,1.1394966204321342,STOCK_A014,omk_dividend
157,gmoe,dividend,STOCK,R03,A014,A015,0.031087870153183515,STOCK_A014,omk_dividend
157,gmoe,dividend,STOCK,R03,A014,A016,0.06361766523269803,STOCK_A014,omk_dividend
157,gmoe,dividend,STOCK,R03,A014,A017,0.07794695380963436,STOCK_A014,omk_dividend
157,gmoe,dividend,STOCK,R03,A014,A018,0.02867223993929474,STOCK_A014,omk_dividend
157,gmoe,dividend,STOCK,R03,A014,A019,0.12458663493316001,STOCK_A014,omk_dividend
157,gmoe,dividend,STOCK,R03,A014,A021,0.0072590609068371855,STOCK_A014,omk_dividend
157,gmoe,dividend,STOCK,R03,A014,A022,0.0070720831201340146,STOCK_A014,omk_dividend
157,gmoe,dividend,STOCK,R03,A014,A024,0.012681811228359853,STOCK_A014,omk_dividend
157,gmoe,dividend,STOCK,R03,A014,A025,0.026694751242007334,STOCK_A014,omk_dividend
157,gmoe,dividend,STOCK,R03,A014,A026,0.01329381613529732,STOCK_A014,omk_dividend
157,gmoe,dividend,STOCK,R03,A014,A027,0.006481029993825047,STOCK_A014,omk_dividend
157,gmoe,dividend,STOCK,R03,A014,A028,0.1339149843708608,STOCK_A014,omk_dividend
157,gmoe,dividend,STOCK,R03,A014,A030,0.015614401877988357,STOCK_A014,omk_dividend
157,gmoe,dividend,STOCK,R03,A014,A031,0.021733586989334187,STOCK_A014,omk_dividend
157,gmoe,dividend,STOCK,R03,A014,A032,0.031045685588941982,STOCK_A014,omk_dividend
157,gmoe,dividend,STOCK,R03,A014,A033,0.16437545711144377,STOCK_A014,omk_dividend
157,gmoe,dividend,STOCK,R03,A014,A035,0.022292887265068097,STOCK_A014,omk_dividend
157,gmoe,dividend,STOCK,R03,A014,A036,0.11004258939795569,STOCK_A014,omk_dividend
157,gmoe,dividend,STOCK,R03,A014,A037,0.010185071531116606,STOCK_A014,omk_dividend
157,gmoe,dividend,STOCK,R03,A014,A040,0.012124564828899316,STOCK_A014,omk_dividend
157,gmoe,dividend,STOCK,R03,A014,A041,0.020759508611468445,STOCK_A014,omk_dividend
157,gmoe,dividend,STOCK,R03,A014,A042,0.006534525578758521,STOCK_A014,omk_dividend
157,gmoe,dividend,STOCK,R03,A014,A043,0.03738417817406796,STOCK_A014,omk_dividend
157,gmoe,dividend,STOCK,R03,A014,A044,0.04769923117558191,STOCK_A014,omk_dividend
157,gmoe,dividend,STOCK,R03,A014,A045,0.012706242251765632,STOCK_A014,omk_dividend
157,gmoe,dividend,STOCK,R03,A014,A046,0.007656492507568124,STOCK_A014,omk_dividend
157,gmoe,dividend,STOCK,R03,A014,A058,0.006363855312030644,STOCK_A014,omk_dividend
157,gmoe,dividend,STOCK,R02,A033,A000,0.0332262852648697,STOCK_A033,omk_dividend
157,gmoe,dividend,STOCK,R02,A033,A001,0.044948979731865936,STOCK_A033,omk_dividend
157,gmoe,dividend,STOCK,R02,A033,A002,0.013443808456248544,STOCK_A033,omk_dividend
157,gmoe,dividend,STOCK,R02,A033,A003,0.057598969976523626,STOCK_A033,omk_dividend
157,gmoe,dividend,STOCK,R02,A033,A006,0.015507745757284084,STOCK_A033,omk_dividend
157,gmoe,dividend,STOCK,R02,A033,A009,0.11925850381693127,STOCK_A033,omk_dividend
157,gmoe,dividend,STOCK,R02,A033,A010,0.06652023003224436,STOCK_A033,omk_dividend
157,gmoe,dividend,STOCK,R02,A033,A012,0.030531085358394904,STOCK_A033,omk_dividend
157,gmoe,dividend,STOCK,R02,A033,A014,0.1662488936343143,STOCK_A033,omk_dividend
157,gmoe,dividend,STOCK,R02,A033,A016,0.007237204227519185,STOCK_A033,omk_dividend
157,gmoe,dividend,STOCK,R02,A033,A018,0.02883018825839131,STOCK_A033,omk_dividend
157,gmoe,dividend,STOCK,R02,A033,A019,0.13682584002284404,STOCK_A033,omk_dividend
157,gmoe,dividend,STOCK,R02,A033,A020,0.015388737963758663,STOCK_A033,omk_dividend
157,gmoe,dividend,STOCK,R02,A033,A021,0.006758019482220174,STOCK_A033,omk_dividend
157,gmoe,dividend,STOCK,R02,A033,A022,0.03998466079365745,STOCK_A033,omk_dividend
157,gmoe,dividend,STOCK,R02,A033,A023,0.007774268602927776,STOCK_A033,omk_dividend
157,gmoe,dividend,STOCK,R02,A033,A026,0.006884832441789482,STOCK_A033,omk_dividend
157,gmoe,dividend,STOCK,R02,A033,A028,0.4127669144611578,STOCK_A033,omk_dividend
157,gmoe,dividend,STOCK,R02,A033,A029,0.008575069926675692,STOCK_A033,omk_dividend
157,gmoe,dividend,STOCK,R02,A033,A031,0.01855178255197208,STOCK_A033,omk_dividend
157,gmoe,dividend,STOCK,R02,A033,A032,0.008520820006812722,STOCK_A033,omk_dividend
157,gmoe,dividend,STOCK,R02,A033,A033,1.2631216612472098,STOCK_A033,omk_dividend
157,gmoe,dividend,STOCK,R02,A033,A036,0.30844125583140786,STOCK_A033,omk_dividend
157,gmoe,dividend,STOCK,R02,A033,A037,0.010072430630006894,STOCK_A033,omk_dividend
157,gmoe,dividend,STOCK,R02,A033,A039,0.00646503540564176,STOCK_A033,omk_dividend
157,gmoe,dividend,STOCK,R02,A033,A042,0.013344403716796535,STOCK_A033,omk_dividend
157,gmoe,dividend,STOCK,R02,A033,A043,0.1531723724005341,STOCK_A033,omk_dividend
157,gmoe,dividend,STOCK,R04,A036,A000,0.0265971418697874,STOCK_A036,omk_dividend
157,gmoe,dividend,STOCK,R04,A036,A001,0.008722133994292253,STOCK_A036,omk_dividend
157,gmoe,dividend,STOCK,R04,A036,A002,0.03250795328656691,STOCK_A036,omk_dividend
157,gmoe,dividend,STOCK,R04,A036,A003,0.011424468760287099,STOCK_A036,omk_dividend
157,gmoe,dividend,STOCK,R04,A036,A005,0.03783752425744254,STOCK_A036,omk_dividend
157,gmoe,dividend,STOCK,R04,A036,A009,0.09880260609654609,STOCK_A036,omk_dividend
157,gmoe,dividend,STOCK,R04,A036,A010,0.07270428613400519,STOCK_A036,omk_dividend
157,gmoe,dividend,STOCK,R04,A036,A013,0.008694844329223225,STOCK_A036,omk_dividend
157,gmoe,dividend,STOCK,R04,A036,A014,0.199304470193746,STOCK_A036,omk_dividend
157,gmoe,dividend,STOCK,R04,A036,A015,0.04352589981764862,STOCK_A036,omk_dividend
157,gmoe,dividend,STOCK,R04,A036,A017,0.008207434832329132,STOCK_A036,omk_dividend
157,gmoe,dividend,STOCK,R04,A036,A019,0.14936884118484836,STOCK_A036,omk_dividend
157,gmoe,dividend,STOCK,R04,A036,A022,0.007187797534227648,STOCK_A036,omk_dividend
157,gmoe,dividend,STOCK,R04,A036,A023,0.01219309671074839,STOCK_A036,omk_dividend
157,gmoe,dividend,STOCK,R04,A036,A024,0.019911839598907424,STOCK_A036,omk_dividend
157,gmoe,dividend,STOCK,R04,A036,A025,0.056935310481200145,STOCK_A036,omk_dividend
157,gmoe,dividend,STOCK,R04,A036,A026,0.0354498053792289,STOCK_A036,omk_dividend
157,gmoe,dividend,STOCK,R04,A036,A027,0.026372998590658767,STOCK_A036,omk_dividend
157,gmoe,dividend,STOCK,R04,A036,A028,0.248047712815679,STOCK_A036,omk_dividend
157,gmoe,dividend,STOCK,R04,A036,A030,0.018182664544542603,STOCK_A036,omk_dividend
157,gmoe,dividend,STOCK,R04,A036,A031,0.007262891436792684,STOCK_A036,omk_dividend
157,gmoe,dividend,STOCK,R04,A036,A032,0.019798248747256393,STOCK_A036,omk_dividend
157,gmoe,dividend,STOCK,R04,A036,A033,0.22055825499947393,STOCK_A036,omk_dividend
157,gmoe,dividend,STOCK,R04,A036,A034,0.01684313694815299,STOCK_A036,omk_dividend
157,gmoe,dividend,STOCK,R04,A036,A036,1.41981048108749,STOCK_A036,omk_dividend
157,gmoe,dividend,STOCK,R04,A036,A038,0.012820623832754448,STOCK_A036,omk_dividend
157,gmoe,dividend,STOCK,R04,A036,A039,0.033542086144273404,STOCK_A036,omk_dividend
157,gmoe,dividend,STOCK,R04,A036,A040,0.00757120505596256,STOCK_A036,omk_dividend
157,gmoe,dividend,STOCK,R04,A036,A043,0.1398142413359283,STOCK_A036,omk_dividend
157,gmoe,dividend,STOCK,R01,A050,A050,0.03350780204977117,STOCK_A050,omk_dividend
157,gmoe,dividend,STOCK,R02,A019,A008,0.004149199199036748,STOCK_A019,omk_dividend
157,gmoe,dividend,STOCK,R02,A019,A009,0.007060820340421637,STOCK_A019,omk_dividend
157,gmoe,dividend,STOCK,R02,A019,A012,0.002496815811118288,STOCK_A019,omk_dividend
157,gmoe,dividend,STOCK,R02,A019,A014,0.004110803063276299,STOCK_A019,omk_dividend
157,gmoe,dividend,STOCK,R02,A019,A015,0.0026649611018035183,STOCK_A019,omk_dividend
157,gmoe,dividend,STOCK,R02,A019,A018,0.0037411589406347954,STOCK_A019,omk_dividend
157,gmoe,dividend,STOCK,R02,A019,A019,0.12115170430958154,STOCK_A019,omk_dividend
157,gmoe,dividend,STOCK,R02,A019,A028,0.0077286120627585485,STOCK_A019,omk_dividend
157,gmoe,dividend,STOCK,R02,A019,A033,0.0035313991956835507,STOCK_A019,omk_dividend
157,gmoe,dividend,STOCK,R02,A019,A039,0.0010518340558915054,STOCK_A019,omk_dividend
157,gmoe,dividend,STOCK,R02,A019,A042,0.0011414133762462715,STOCK_A019,omk_dividend
157,gmoe,dividend,STOCK,R04,A028,A000,0.01747551491008722,STOCK_A028,omk_dividend
157,gmoe,dividend,STOCK,R04,A028,A004,0.02947872805406813,STOCK_A028,omk_dividend
157,gmoe,dividend,STOCK,R04,A028,A005,0.009692770562357683,STOCK_A028,omk_dividend
157,gmoe,dividend,STOCK,R04,A028,A006,0.010943505500174863,STOCK_A028,omk_dividend
157,gmoe,dividend,STOCK,R04,A028,A007,0.01172589550047172,STOCK_A028,omk_dividend
157,gmoe,dividend,STOCK,R04,A028,A008,0.02637253773155631,STOCK_A028,omk_dividend
157,gmoe,dividend,STOCK,R04,A028,A009,0.3206237207904053,STOCK_A028,omk_dividend
157,gmoe,dividend,STOCK,R04,A028,A010,0.07220485953800108,STOCK_A028,omk_dividend
157,gmoe,dividend,STOCK,R04,A028,A011,0.027393709713256314,STOCK_A028,omk_dividend
157,gmoe,dividend,STOCK,R04,A028,A012,0.011466586747002855,STOCK_A028,omk_dividend
157,gmoe,dividend,STOCK,R04,A028,A013,0.010258829827222718,STOCK_A028,omk_dividend
157,gmoe,dividend,STOCK,R04,A028,A014,0.1252537713954959,STOCK_A028,omk_dividend
157,gmoe,dividend,STOCK,R04,A028,A015,0.028959587005427844,STOCK_A028,omk_dividend
157,gmoe,dividend,STOCK,R04,A028,A016,0.01611076415980442,STOCK_A028,omk_dividend
157,gmoe,dividend,STOCK,R04,A028,A017,0.022986601230710526,STOCK_A028,omk_dividend
157,gmoe,dividend,STOCK,R04,A028,A019,0.15497597540059518,STOCK_A028,omk_dividend
157,gmoe,dividend,STOCK,R04,A028,A027,0.011668370643895308,STOCK_A028,omk_dividend
157,gmoe,dividend,STOCK,R04,A028,A028,1.386530543195126,STOCK_A028,omk_dividend
157,gmoe,dividend,STOCK,R04,A028,A029,0.01719108984992351,STOCK_A028,omk_dividend
157,gmoe,dividend,STOCK,R04,A028,A030,0.012091832163720267,STOCK_A028,omk_dividend
157,gmoe,dividend,STOCK,R04,A028,A031,0.009497253212083034,STOCK_A028,omk_dividend
157,gmoe,dividend,STOCK,R04,A028,A033,0.3306777104350694,STOCK_A028,omk_dividend
