step,kind,legacy_term_replaced,action,domain,sector,from_region,from_commune,to_region,to_commune,activated_effect,causal_link,direction_vector,note,causality,time,intensity,existence,potencies,effects,substance,matter,difference,determination,phenomena,angle_direction
120,contribution_offer,sell/labour_supply,activate_causal_effect,water,primary_reproduction,Aqua-North Basin,Aqua-Nort Commune 900,Aqua-North Basin,Aqua-Nort Commune 900,41284888.2009,water:Aqua-Nort Commune 900->Aqua-Nort Commune 900,angle=3.237; difference=3.705; determination=3.326,"contribution time directed by truth-vector priority, not wage/price",3.52,3.272368,3.393323,3.793323,2.311334,3.88,3.132871,3.491119,3.704747,3.325565,4.0,3.237109
120,need_acceptance,buy/service_purchase,accept_service_effect,governance,institutional_coordination,Temperate Ring,Temperate Commune 021,Temperate Ring,Temperate Commune 021,7515952.817367,governance:Temperate Commune 021->Temperate Commune 021,angle=3.278; difference=0.000; determination=1.347,"service is used as social effect, not purchased service value",2.68,1.189232,0.744727,0.888,2.751612,3.44,3.0,2.217276,0.0,1.346915,0.818766,3.27768
120,need_acceptance,buy/service_purchase,accept_service_effect,knowledge,knowledge_reproduction,Temperate Ring,Temperate Commune 021,Temperate Ring,Temperate Commune 021,6023682.684199,knowledge:Temperate Commune 021->Temperate Commune 021,angle=3.278; difference=0.000; determination=1.347,"service is used as social effect, not purchased service value",2.76,1.093232,0.696727,0.816,2.264541,3.28,3.0,2.217276,0.0,1.346915,0.818766,3.27768
120,need_acceptance,buy/service_purchase,accept_service_effect,resilience,risk_protection,Temperate Ring,Temperate Commune 021,Temperate Ring,Temperate Commune 021,11347124.742715,resilience:Temperate Commune 021->Temperate Commune 021,angle=3.288; difference=0.000; determination=1.347,"service is used as social effect, not purchased service value",2.52,1.317232,0.808727,0.984,2.376311,3.52,3.0,2.217276,0.0,1.346915,0.818766,3.288343
120,need_acceptance,buy/consumption,accept_effect_for_need,water,primary_reproduction,Temperate Ring,Temperate Commune 536,Temperate Ring,Temperate Commune 536,44727483.373846,water:Temperate Commune 536->Temperate Commune 536,angle=3.245; difference=4.000; determination=3.520,"need satisfaction accepted through existence/intensity/time, not purchasing power",3.52,3.405232,3.719832,4.0,2.556615,3.88,3.142986,2.418881,4.0,3.519672,4.0,3.244721
120,need_acceptance,buy/consumption,accept_effect_for_need,food,primary_reproduction,Temperate Ring,Temperate Commune 536,Temperate Ring,Temperate Commune 536,25247915.670556,food:Temperate Commune 536->Temperate Commune 536,angle=3.245; difference=4.000; determination=3.520,"need satisfaction accepted through existence/intensity/time, not purchasing power",3.28,3.325232,3.679832,3.94,2.284191,3.76,3.142986,2.418881,4.0,3.519672,4.0,3.244721
120,need_acceptance,buy/consumption,accept_effect_for_need,energy,infrastructure_energy,Temperate Ring,Temperate Commune 536,Temperate Ring,Temperate Commune 536,44727483.373846,energy:Temperate Commune 536->Temperate Commune 536,angle=3.208; difference=3.743; determination=3.379,"need satisfaction accepted through existence/intensity/time, not purchasing power",3.12,2.937799,3.364269,3.556438,2.961048,3.2,3.142986,2.418881,3.743482,3.378587,4.0,3.208
120,need_acceptance,buy/rent,stabilize_shelter_existence,shelter,social_infrastructure,Temperate Ring,Temperate Commune 536,Temperate Ring,Temperate Commune 536,44727483.373846,shelter:Temperate Commune 536->Temperate Commune 536,angle=3.120; difference=0.000; determination=1.320,"housing access through real need and capacity, not rent/price",2.92,1.381232,0.807832,1.032,2.021989,3.52,3.142986,2.418881,0.0,1.319672,0.807869,3.12
120,need_acceptance,buy/service_purchase,accept_service_effect,health,care_reproduction,Temperate Ring,Temperate Commune 536,Temperate Ring,Temperate Commune 536,9590939.99428,health:Temperate Commune 536->Temperate Commune 536,angle=3.245; difference=0.000; determination=1.320,"service is used as social effect, not purchased service value",3.04,1.445232,0.839832,1.08,2.546369,3.64,3.142986,2.418881,0.0,1.319672,0.807869,3.244721
120,need_acceptance,buy/service_purchase,accept_service_effect,care,care_reproduction,Temperate Ring,Temperate Commune 536,Temperate Ring,Temperate Commune 536,9480028.752576,care:Temperate Commune 536->Temperate Commune 536,angle=3.245; difference=0.000; determination=1.320,"service is used as social effect, not purchased service value",3.24,1.221232,0.727832,0.912,2.544932,3.2,3.142986,2.418881,0.0,1.319672,0.807869,3.244721
120,need_acceptance,buy/service_purchase,accept_service_effect,education,knowledge_reproduction,Temperate Ring,Temperate Commune 536,Temperate Ring,Temperate Commune 536,6981243.580106,education:Temperate Commune 536->Temperate Commune 536,angle=2.591; difference=0.000; determination=1.320,"service is used as social effect, not purchased service value",2.8,0.997232,0.615832,0.744,1.902104,3.0,3.142986,2.418881,0.0,1.319672,0.807869,2.59147
120,need_acceptance,buy/service_purchase,accept_service_effect,mobility,logistics_circulation,Temperate Ring,Temperate Commune 536,Temperate Ring,Temperate Commune 536,10447876.862372,mobility:Temperate Commune 536->Temperate Commune 536,angle=2.867; difference=0.000; determination=1.320,"service is used as social effect, not purchased service value",2.64,0.805232,0.519832,0.6,2.082413,2.28,3.142986,2.418881,0.0,1.319672,0.807869,2.8672
120,need_acceptance,buy/service_purchase,accept_service_effect,governance,institutional_coordination,Temperate Ring,Temperate Commune 536,Temperate Ring,Temperate Commune 536,3440831.641969,governance:Temperate Commune 536->Temperate Commune 536,angle=3.240; difference=0.000; determination=1.320,"service is used as social effect, not purchased service value",2.68,1.189232,0.711832,0.888,2.118273,3.44,3.142986,2.418881,0.0,1.319672,0.807869,3.23954
120,need_acceptance,buy/service_purchase,accept_service_effect,knowledge,knowledge_reproduction,Temperate Ring,Temperate Commune 536,Temperate Ring,Temperate Commune 536,2618961.083292,knowledge:Temperate Commune 536->Temperate Commune 536,angle=3.240; difference=0.000; determination=1.320,"service is used as social effect, not purchased service value",2.76,1.093232,0.663832,0.816,2.344938,3.28,3.142986,2.418881,0.0,1.319672,0.807869,3.23954
120,need_acceptance,buy/service_purchase,accept_service_effect,resilience,risk_protection,Temperate Ring,Temperate Commune 536,Temperate Ring,Temperate Commune 536,5233115.55474,resilience:Temperate Commune 536->Temperate Commune 536,angle=3.250; difference=0.000; determination=1.320,"service is used as social effect, not purchased service value",2.52,1.317232,0.775832,0.984,2.403561,3.52,3.142986,2.418881,0.0,1.319672,0.807869,3.250203
120,need_acceptance,buy/consumption,accept_effect_for_need,water,primary_reproduction,Temperate Ring,Temperate Commune 917,Temperate Ring,Temperate Commune 917,31612011.832818,water:Temperate Commune 917->Temperate Commune 917,angle=3.284; difference=4.000; determination=3.682,"need satisfaction accepted through existence/intensity/time, not purchasing power",3.52,3.405232,3.93828,4.0,2.356772,3.88,2.458342,2.530883,4.0,3.682232,4.0,3.283736
120,need_acceptance,buy/consumption,accept_effect_for_need,food,primary_reproduction,Temperate Ring,Temperate Commune 917,Temperate Ring,Temperate Commune 917,5204555.271746,food:Temperate Commune 917->Temperate Commune 917,angle=3.284; difference=4.000; determination=3.682,"need satisfaction accepted through existence/intensity/time, not purchasing power",3.28,3.325232,3.89828,3.94,2.0709,3.76,2.458342,2.530883,4.0,3.682232,4.0,3.283736
120,need_acceptance,buy/consumption,accept_effect_for_need,energy,infrastructure_energy,Temperate Ring,Temperate Commune 917,Temperate Ring,Temperate Commune 917,31612011.832818,energy:Temperate Commune 917->Temperate Commune 917,angle=3.208; difference=4.000; determination=3.682,"need satisfaction accepted through existence/intensity/time, not purchasing power",3.12,3.053232,3.76228,3.736,2.812438,3.2,2.458342,2.530883,4.0,3.682232,4.0,3.208
120,need_acceptance,buy/rent,stabilize_shelter_existence,shelter,social_infrastructure,Temperate Ring,Temperate Commune 917,Temperate Ring,Temperate Commune 917,31612011.832818,shelter:Temperate Commune 917->Temperate Commune 917,angle=3.120; difference=0.000; determination=1.482,"housing access through real need and capacity, not rent/price",2.92,1.381232,1.02628,1.032,2.556169,3.52,2.458342,2.530883,0.0,1.482232,0.872893,3.12
120,need_acceptance,buy/service_purchase,accept_service_effect,health,care_reproduction,Temperate Ring,Temperate Commune 917,Temperate Ring,Temperate Commune 917,9627141.576037,health:Temperate Commune 917->Temperate Commune 917,angle=3.284; difference=2.845; determination=3.047,"service is used as social effect, not purchased service value",3.04,2.725437,3.04971,3.07143,2.459845,3.64,2.458342,2.530883,2.844899,3.046927,3.689343,3.283736
120,need_acceptance,buy/service_purchase,accept_service_effect,care,care_reproduction,Temperate Ring,Temperate Commune 917,Temperate Ring,Temperate Commune 917,7038239.388231,care:Temperate Commune 917->Temperate Commune 917,angle=3.284; difference=0.000; determination=1.482,"service is used as social effect, not purchased service value",3.24,1.221232,0.94628,0.912,2.251082,3.2,2.458342,2.530883,0.0,1.482232,0.872893,3.283736
120,need_acceptance,buy/service_purchase,accept_service_effect,education,knowledge_reproduction,Temperate Ring,Temperate Commune 917,Temperate Ring,Temperate Commune 917,4941028.196222,education:Temperate Commune 917->Temperate Commune 917,angle=2.591; difference=0.000; determination=1.482,"service is used as social effect, not purchased service value",2.8,0.997232,0.83428,0.744,2.090451,3.0,2.458342,2.530883,0.0,1.482232,0.872893,2.59147
120,need_acceptance,buy/service_purchase,accept_service_effect,mobility,logistics_circulation,Temperate Ring,Temperate Commune 917,Temperate Ring,Temperate Commune 917,7273192.184546,mobility:Temperate Commune 917->Temperate Commune 917,angle=2.867; difference=0.000; determination=1.482,"service is used as social effect, not purchased service value",2.64,0.805232,0.73828,0.6,1.992375,2.28,2.458342,2.530883,0.0,1.482232,0.872893,2.8672
120,need_acceptance,buy/service_purchase,accept_service_effect,governance,institutional_coordination,Temperate Ring,Temperate Commune 917,Temperate Ring,Temperate Commune 917,2320786.463997,governance:Temperate Commune 917->Temperate Commune 917,angle=3.467; difference=0.000; determination=1.482,"service is used as social effect, not purchased service value",2.68,1.189232,0.93028,0.888,2.570826,3.44,2.458342,2.530883,0.0,1.482232,0.872893,3.467125
120,need_acceptance,buy/service_purchase,accept_service_effect,knowledge,knowledge_reproduction,Temperate Ring,Temperate Commune 917,Temperate Ring,Temperate Commune 917,1926463.166179,knowledge:Temperate Commune 917->Temperate Commune 917,angle=3.467; difference=0.000; determination=1.482,"service is used as social effect, not purchased service value",2.76,1.093232,0.88228,0.816,2.75399,3.28,2.458342,2.530883,0.0,1.482232,0.872893,3.467125
120,need_acceptance,buy/service_purchase,accept_service_effect,resilience,risk_protection,Temperate Ring,Temperate Commune 917,Temperate Ring,Temperate Commune 917,4068084.926756,resilience:Temperate Commune 917->Temperate Commune 917,angle=3.478; difference=0.000; determination=1.482,"service is used as social effect, not purchased service value",2.52,1.317232,0.99428,0.984,2.448112,3.52,2.458342,2.530883,0.0,1.482232,0.872893,3.477788
120,need_acceptance,buy/consumption,accept_effect_for_need,water,primary_reproduction,Temperate Ring,Temperate Commune 414,Temperate Ring,Temperate Commune 414,61992944.24143,water:Temperate Commune 414->Temperate Commune 414,angle=3.274; difference=1.373; determination=2.197,"need satisfaction accepted through existence/intensity/time, not purchasing power",3.52,2.223205,1.796801,2.161291,2.855858,3.88,4.0,2.399922,1.373273,2.196575,2.21605,3.273906
120,need_acceptance,buy/consumption,accept_effect_for_need,food,primary_reproduction,Temperate Ring,Temperate Commune 414,Temperate Ring,Temperate Commune 414,61992944.24143,food:Temperate Commune 414->Temperate Commune 414,angle=3.274; difference=4.000; determination=3.641,"need satisfaction accepted through existence/intensity/time, not purchasing power",3.28,3.325232,3.59551,3.94,2.438164,3.76,4.0,2.399922,4.0,3.641275,4.0,3.273906
120,need_acceptance,buy/consumption,accept_effect_for_need,energy,infrastructure_energy,Temperate Ring,Temperate Commune 414,Temperate Ring,Temperate Commune 414,61992944.24143,energy:Temperate Commune 414->Temperate Commune 414,angle=3.208; difference=1.748; determination=2.403,"need satisfaction accepted through existence/intensity/time, not purchasing power",3.12,2.039835,1.883115,2.159605,3.081372,3.2,4.0,2.399922,1.748007,2.402679,2.587037,3.208
120,need_acceptance,buy/rent,stabilize_shelter_existence,shelter,social_infrastructure,Temperate Ring,Temperate Commune 414,Temperate Ring,Temperate Commune 414,61992944.24143,shelter:Temperate Commune 414->Temperate Commune 414,angle=3.120; difference=0.000; determination=1.441,"housing access through real need and capacity, not rent/price",2.92,1.381232,0.72351,1.032,2.327565,3.52,4.0,2.399922,0.0,1.441275,0.85651,3.12
120,need_acceptance,buy/service_purchase,accept_service_effect,health,care_reproduction,Temperate Ring,Temperate Commune 414,Temperate Ring,Temperate Commune 414,11136895.316826,health:Temperate Commune 414->Temperate Commune 414,angle=3.274; difference=0.000; determination=1.441,"service is used as social effect, not purchased service value",3.04,1.445232,0.75551,1.08,2.680099,3.64,4.0,2.399922,0.0,1.441275,0.85651,3.273906
120,need_acceptance,buy/service_purchase,accept_service_effect,care,care_reproduction,Temperate Ring,Temperate Commune 414,Temperate Ring,Temperate Commune 414,13733087.374496,care:Temperate Commune 414->Temperate Commune 414,angle=3.274; difference=0.000; determination=1.441,"service is used as social effect, not purchased service value",3.24,1.221232,0.64351,0.912,2.211789,3.2,4.0,2.399922,0.0,1.441275,0.85651,3.273906
120,need_acceptance,buy/service_purchase,accept_service_effect,education,knowledge_reproduction,Temperate Ring,Temperate Commune 414,Temperate Ring,Temperate Commune 414,9621905.172658,education:Temperate Commune 414->Temperate Commune 414,angle=2.591; difference=0.000; determination=1.441,"service is used as social effect, not purchased service value",2.8,0.997232,0.53151,0.744,2.366377,3.0,4.0,2.399922,0.0,1.441275,0.85651,2.59147
120,need_acceptance,buy/service_purchase,accept_service_effect,mobility,logistics_circulation,Temperate Ring,Temperate Commune 414,Temperate Ring,Temperate Commune 414,14517771.281297,mobility:Temperate Commune 414->Temperate Commune 414,angle=2.867; difference=0.000; determination=1.441,"service is used as social effect, not purchased service value",2.64,0.805232,0.43551,0.6,2.425038,2.28,4.0,2.399922,0.0,1.441275,0.85651,2.8672
120,need_acceptance,buy/service_purchase,accept_service_effect,governance,institutional_coordination,Temperate Ring,Temperate Commune 414,Temperate Ring,Temperate Commune 414,4639519.578907,governance:Temperate Commune 414->Temperate Commune 414,angle=3.410; difference=0.000; determination=1.441,"service is used as social effect, not purchased service value",2.68,1.189232,0.62751,0.888,2.683229,3.44,4.0,2.399922,0.0,1.441275,0.85651,3.409785
120,need_acceptance,buy/service_purchase,accept_service_effect,knowledge,knowledge_reproduction,Temperate Ring,Temperate Commune 414,Temperate Ring,Temperate Commune 414,3437120.397446,knowledge:Temperate Commune 414->Temperate Commune 414,angle=3.410; difference=0.000; determination=1.441,"service is used as social effect, not purchased service value",2.76,1.093232,0.57951,0.816,2.989733,3.28,4.0,2.399922,0.0,1.441275,0.85651,3.409785
